image,true_class,predicted_class,confidence,correct
_3_7274.jpeg,Monocyte,Monocyte,0.4448,1
_3_7352.jpeg,Monocyte,Eosinophil,0.4251,0
_3_7425.jpeg,Monocyte,Monocyte,0.9804,1
_3_7622.jpeg,Monocyte,Monocyte,0.8946,1
_3_7746.jpeg,Monocyte,Monocyte,0.7165,1
_3_8158.jpeg,Monocyte,Neutrophil,0.5001,0
_3_8176.jpeg,Monocyte,Monocyte,0.6012,1
_3_8442.jpeg,Monocyte,Neutrophil,0.5085,0
_3_8602.jpeg,Monocyte,Monocyte,0.9071,1
_3_8795.jpeg,Monocyte,Monocyte,0.9184,1
_3_8908.jpeg,Monocyte,Monocyte,0.6181,1
_3_8942.jpeg,Monocyte,Monocyte,0.973,1
_3_9310.jpeg,Monocyte,Monocyte,0.8129,1
_0_2508.jpeg,Neutrophil,Neutrophil,0.7295,1
_10_1098.jpeg,Neutrophil,Neutrophil,0.6423,1
_10_141.jpeg,Neutrophil,Lymphocyte,0.5201,0
_10_2081.jpeg,Neutrophil,Neutrophil,0.8446,1
_10_9994.jpeg,Neutrophil,Lymphocyte,0.4436,0
_11_2597.jpeg,Neutrophil,Neutrophil,0.5349,1
_11_3626.jpeg,Neutrophil,Neutrophil,0.501,1
_11_3679.jpeg,Neutrophil,Neutrophil,0.7938,1
_11_6121.jpeg,Neutrophil,Neutrophil,0.9174,1
_12_4884.jpeg,Neutrophil,Eosinophil,0.5241,0
_12_8310.jpeg,Neutrophil,Neutrophil,0.8584,1
_13_8542.jpeg,Neutrophil,Neutrophil,0.6095,1
_14_1066.jpeg,Neutrophil,Eosinophil,0.5927,0
_14_1266.jpeg,Neutrophil,Neutrophil,0.7035,1
_14_2034.jpeg,Neutrophil,Eosinophil,0.353,0
_14_8723.jpeg,Neutrophil,Neutrophil,0.4561,1
_15_29.jpeg,Neutrophil,Neutrophil,0.9453,1
_15_8486.jpeg,Neutrophil,Neutrophil,0.7556,1
_15_879.jpeg,Neutrophil,Neutrophil,0.5709,1
_16_4658.jpeg,Neutrophil,Lymphocyte,0.6017,0
_16_5422.jpeg,Neutrophil,Lymphocyte,0.4833,0
_16_8929.jpeg,Neutrophil,Lymphocyte,0.467,0
_17_1000.jpeg,Neutrophil,Neutrophil,0.5632,1
_17_101.jpeg,Neutrophil,Neutrophil,0.6327,1
_17_2485.jpeg,Neutrophil,Lymphocyte,0.6167,0
_17_5332.jpeg,Neutrophil,Neutrophil,0.5707,1
_17_7942.jpeg,Neutrophil,Neutrophil,0.8104,1
_18_1601.jpeg,Neutrophil,Neutrophil,0.7371,1
_18_8791.jpeg,Neutrophil,Neutrophil,0.8656,1
_18_963.jpeg,Neutrophil,Neutrophil,0.7059,1
_18_9725.jpeg,Neutrophil,Neutrophil,0.9573,1
_19_1390.jpeg,Neutrophil,Neutrophil,0.7727,1
_19_2612.jpeg,Neutrophil,Neutrophil,0.52,1
_19_3214.jpeg,Neutrophil,Neutrophil,0.8496,1
_19_8479.jpeg,Neutrophil,Neutrophil,0.5053,1
_1_3685.jpeg,Neutrophil,Eosinophil,0.5785,0
_1_6016.jpeg,Neutrophil,Neutrophil,0.8781,1
_1_623.jpeg,Neutrophil,Neutrophil,0.6493,1
_20_226.jpeg,Neutrophil,Neutrophil,0.5339,1
_20_3937.jpeg,Neutrophil,Eosinophil,0.4905,0
_20_5129.jpeg,Neutrophil,Eosinophil,0.4639,0
_20_5946.jpeg,Neutrophil,Neutrophil,0.8893,1
_20_8307.jpeg,Neutrophil,Neutrophil,0.8969,1
_21_475.jpeg,Neutrophil,Neutrophil,0.5014,1
_22_1798.jpeg,Neutrophil,Neutrophil,0.794,1
_22_3419.jpeg,Neutrophil,Neutrophil,0.4415,1
_22_7548.jpeg,Neutrophil,Neutrophil,0.5659,1
_23_2108.jpeg,Neutrophil,Neutrophil,0.5302,1
_23_507.jpeg,Neutrophil,Neutrophil,0.2971,1
_23_5708.jpeg,Neutrophil,Eosinophil,0.3207,0
_24_1869.jpeg,Neutrophil,Eosinophil,0.3639,0
_25_1125.jpeg,Neutrophil,Monocyte,0.4218,0
_25_152.jpeg,Neutrophil,Neutrophil,0.4771,1
_25_3086.jpeg,Neutrophil,Neutrophil,0.4588,1
_25_8498.jpeg,Neutrophil,Neutrophil,0.8581,1
_25_8780.jpeg,Neutrophil,Eosinophil,0.3851,0
_25_8805.jpeg,Neutrophil,Neutrophil,0.4794,1
_25_9456.jpeg,Neutrophil,Neutrophil,0.8487,1
_26_2920.jpeg,Neutrophil,Neutrophil,0.6132,1
_27_3721.jpeg,Neutrophil,Neutrophil,0.8919,1
_28_6942.jpeg,Neutrophil,Neutrophil,0.416,1
_28_8220.jpeg,Neutrophil,Neutrophil,0.8108,1
_29_3749.jpeg,Neutrophil,Neutrophil,0.6688,1
_29_4771.jpeg,Neutrophil,Neutrophil,0.5448,1
_2_24.jpeg,Neutrophil,Eosinophil,0.4758,0
_2_3350.jpeg,Neutrophil,Neutrophil,0.4319,1
_2_7300.jpeg,Neutrophil,Neutrophil,0.9577,1
_30_1146.jpeg,Neutrophil,Eosinophil,0.4549,0
_30_4869.jpeg,Neutrophil,Lymphocyte,0.4493,0
_30_5177.jpeg,Neutrophil,Eosinophil,0.5163,0
_30_9323.jpeg,Neutrophil,Neutrophil,0.8767,1
_31_3657.jpeg,Neutrophil,Eosinophil,0.356,0
_31_7652.jpeg,Neutrophil,Neutrophil,0.918,1
_31_9546.jpeg,Neutrophil,Monocyte,0.2745,0
_32_1324.jpeg,Neutrophil,Neutrophil,0.6435,1
_32_4374.jpeg,Neutrophil,Neutrophil,0.7272,1
_32_6577.jpeg,Neutrophil,Eosinophil,0.6254,0
_33_2296.jpeg,Neutrophil,Neutrophil,0.9347,1
_33_274.jpeg,Neutrophil,Neutrophil,0.4921,1
_33_4972.jpeg,Neutrophil,Neutrophil,0.684,1
_34_3326.jpeg,Neutrophil,Neutrophil,0.7355,1
_34_4792.jpeg,Neutrophil,Eosinophil,0.3219,0
_34_5289.jpeg,Neutrophil,Neutrophil,0.7336,1
_34_5893.jpeg,Neutrophil,Eosinophil,0.6482,0
_35_224.jpeg,Neutrophil,Neutrophil,0.8151,1
_35_35.jpeg,Neutrophil,Neutrophil,0.516,1
_35_7625.jpeg,Neutrophil,Neutrophil,0.9277,1
_35_7782.jpeg,Neutrophil,Neutrophil,0.9397,1
_35_8751.jpeg,Neutrophil,Neutrophil,0.7343,1
_35_9410.jpeg,Neutrophil,Neutrophil,0.5435,1
_36_4991.jpeg,Neutrophil,Neutrophil,0.6,1
_36_5277.jpeg,Neutrophil,Neutrophil,0.3081,1
_36_555.jpeg,Neutrophil,Neutrophil,0.5877,1
_36_6046.jpeg,Neutrophil,Lymphocyte,0.4435,0
_36_7240.jpeg,Neutrophil,Neutrophil,0.7562,1
_36_8497.jpeg,Neutrophil,Neutrophil,0.8531,1
_37_5074.jpeg,Neutrophil,Neutrophil,0.6224,1
_37_5605.jpeg,Neutrophil,Neutrophil,0.7751,1
_37_6117.jpeg,Neutrophil,Neutrophil,0.3652,1
_37_7318.jpeg,Neutrophil,Lymphocyte,0.386,0
_37_9362.jpeg,Neutrophil,Neutrophil,0.9247,1
_38_3881.jpeg,Neutrophil,Neutrophil,0.7466,1
_38_7538.jpeg,Neutrophil,Neutrophil,0.9283,1
_39_3746.jpeg,Neutrophil,Neutrophil,0.6997,1
_3_2201.jpeg,Neutrophil,Lymphocyte,0.3821,0
_3_3601.jpeg,Neutrophil,Neutrophil,0.4999,1
_3_4756.jpeg,Neutrophil,Neutrophil,0.5824,1
_3_7101.jpeg,Neutrophil,Neutrophil,0.8547,1
_3_8716.jpeg,Neutrophil,Lymphocyte,0.4383,0
_3_9251.jpeg,Neutrophil,Neutrophil,0.7519,1
_40_2511.jpeg,Neutrophil,Neutrophil,0.6929,1
_40_2816.jpeg,Neutrophil,Neutrophil,0.9745,1
_40_9497.jpeg,Neutrophil,Eosinophil,0.5811,0
_41_2925.jpeg,Neutrophil,Neutrophil,0.8769,1
_42_1384.jpeg,Neutrophil,Neutrophil,0.4963,1
_42_8959.jpeg,Neutrophil,Neutrophil,0.604,1
_43_1151.jpeg,Neutrophil,Neutrophil,0.5397,1
_43_2971.jpeg,Neutrophil,Neutrophil,0.7326,1
_43_5093.jpeg,Neutrophil,Neutrophil,0.7662,1
_43_9276.jpeg,Neutrophil,Neutrophil,0.7933,1
_44_1117.jpeg,Neutrophil,Neutrophil,0.5073,1
_44_197.jpeg,Neutrophil,Neutrophil,0.7725,1
_44_8726.jpeg,Neutrophil,Eosinophil,0.427,0
_44_8863.jpeg,Neutrophil,Neutrophil,0.4763,1
_44_9482.jpeg,Neutrophil,Neutrophil,0.6953,1
_44_9907.jpeg,Neutrophil,Eosinophil,0.5626,0
_45_4365.jpeg,Neutrophil,Eosinophil,0.3557,0
_46_6437.jpeg,Neutrophil,Lymphocyte,0.4771,0
_46_8259.jpeg,Neutrophil,Eosinophil,0.5843,0
_47_7947.jpeg,Neutrophil,Neutrophil,0.8752,1
_47_8902.jpeg,Neutrophil,Eosinophil,0.3449,0
_4_3370.jpeg,Neutrophil,Neutrophil,0.6505,1
_4_8019.jpeg,Neutrophil,Neutrophil,0.5832,1
_5_1034.jpeg,Neutrophil,Lymphocyte,0.7165,0
_5_231.jpeg,Neutrophil,Neutrophil,0.5707,1
_5_2470.jpeg,Neutrophil,Eosinophil,0.4465,0
_5_7636.jpeg,Neutrophil,Lymphocyte,0.5006,0
_5_8928.jpeg,Neutrophil,Neutrophil,0.9143,1
_6_2507.jpeg,Neutrophil,Neutrophil,0.551,1
_6_6218.jpeg,Neutrophil,Neutrophil,0.7503,1
_6_7001.jpeg,Neutrophil,Neutrophil,0.5414,1
_6_9248.jpeg,Neutrophil,Neutrophil,0.8395,1
_8_2394.jpeg,Neutrophil,Neutrophil,0.7426,1
_8_4160.jpeg,Neutrophil,Neutrophil,0.6794,1
_8_9966.jpeg,Neutrophil,Lymphocyte,0.5575,0
_9_1918.jpeg,Neutrophil,Eosinophil,0.6559,0
_9_2182.jpeg,Neutrophil,Eosinophil,0.6093,0
_9_4192.jpeg,Neutrophil,Eosinophil,0.3029,0
_9_5880.jpeg,Neutrophil,Neutrophil,0.8763,1
_9_9946.jpeg,Neutrophil,Neutrophil,0.3235,1
